customer_id,total_orders,total_revenue,average_order_value,first_purchase_date,last_purchase_date,days_since_last_purchase,repeat_customer_flag
13472,2,592.24,296.12,2010-06-02,2010-09-02,464,1
17815,1,591.96,591.96,2010-11-11,2010-11-11,394,0
17156,1,591.87,591.87,2010-08-05,2010-08-05,492,0
12790,2,591.85,295.93,2010-10-25,2011-05-31,193,1
17483,4,591.73,147.93,2010-10-21,2011-10-05,66,1
15524,2,591.4,295.7,2010-04-12,2011-11-15,25,1
17098,3,591.07,197.02,2010-06-17,2010-11-23,382,1
15160,4,589.27,147.32,2010-10-14,2010-12-17,358,1
15624,4,588.13,147.03,2011-03-28,2011-08-15,117,1
15191,3,588.05,196.02,2010-01-20,2010-09-02,464,1
17890,2,586.89,293.44,2010-12-13,2011-01-21,323,1
14173,6,586.0,97.67,2009-12-09,2011-11-29,11,1
17392,3,585.92,195.31,2010-09-15,2011-02-06,307,1
12384,2,585.27,292.63,2011-08-10,2011-11-11,29,1
12800,3,584.25,194.75,2010-02-01,2010-08-26,471,1
14023,2,584.07,292.03,2011-04-03,2011-12-02,8,1
15762,2,583.75,291.88,2011-09-23,2011-10-05,66,1
17014,3,583.43,194.48,2011-10-04,2011-12-01,9,1
16001,1,583.39,583.39,2010-11-23,2010-11-23,382,0
14670,3,583.33,194.44,2009-12-07,2011-03-04,281,1
16445,4,583.16,145.79,2010-10-24,2011-11-06,34,1
15918,3,582.88,194.29,2010-03-18,2011-06-02,191,1
16100,1,582.64,582.64,2010-09-03,2010-09-03,463,0
16802,2,582.61,291.31,2009-12-09,2010-01-29,680,1
17099,1,582.17,582.17,2010-06-24,2010-06-24,534,0
14742,1,579.85,579.85,2010-09-30,2010-09-30,436,0
16596,4,579.63,144.91,2009-12-10,2011-11-24,16,1
15588,1,579.6,579.6,2010-01-31,2010-01-31,678,0
14529,3,578.61,192.87,2011-08-21,2011-10-10,61,1
18262,3,577.54,192.51,2010-04-16,2011-07-22,141,1
15830,1,576.0,576.0,2011-11-02,2011-11-02,38,0
17557,4,575.46,143.87,2009-12-07,2011-11-25,15,1
17773,2,575.37,287.69,2010-01-18,2010-07-13,515,1
12859,1,575.1,575.1,2010-09-07,2010-09-07,459,0
13262,3,573.45,191.15,2010-04-18,2011-03-21,264,1
17274,2,573.22,286.61,2010-11-09,2011-11-04,36,1
12879,3,573.22,191.07,2011-09-09,2011-10-26,45,1
13424,1,572.77,572.77,2010-09-16,2010-09-16,450,0
13379,3,572.56,190.85,2011-07-26,2011-11-13,27,1
13179,1,572.31,572.31,2010-03-31,2010-03-31,619,0
14053,4,572.3,143.07,2010-08-10,2011-08-07,125,1
12816,2,572.2,286.1,2011-06-16,2011-09-05,96,1
13816,2,571.67,285.83,2011-10-06,2011-11-16,24,1
15198,5,571.35,114.27,2010-01-19,2011-09-08,93,1
15691,4,571.3,142.82,2009-12-06,2011-04-01,253,1
18053,3,571.07,190.36,2010-06-30,2011-09-30,71,1
15821,2,570.96,285.48,2011-10-09,2011-10-26,45,1
13190,3,570.66,190.22,2009-12-07,2010-06-13,545,1
17122,4,570.5,142.63,2010-07-28,2011-08-12,120,1
15315,2,570.5,285.25,2011-08-15,2011-10-06,65,1
15857,2,570.48,285.24,2010-10-05,2011-11-21,19,1
14170,3,570.18,190.06,2010-11-09,2010-11-29,376,1
17433,2,569.96,284.98,2010-11-19,2011-09-12,89,1
15169,2,569.22,284.61,2009-12-13,2010-11-22,383,1
15920,9,569.14,63.24,2009-12-14,2011-07-08,155,1
13406,2,568.92,284.46,2010-03-18,2010-10-08,428,1
18244,2,568.64,284.32,2010-07-25,2010-10-05,431,1
13321,2,567.36,283.68,2011-09-14,2011-09-28,73,1
16667,2,567.18,283.59,2011-02-28,2011-10-02,69,1
14208,2,567.05,283.52,2010-06-06,2011-09-06,95,1
15627,2,566.9,283.45,2010-07-05,2010-09-08,458,1
13998,3,566.7,188.9,2010-05-12,2010-09-19,447,1
18150,3,566.58,188.86,2011-05-22,2011-11-07,33,1
13894,3,564.62,188.21,2011-02-02,2011-11-16,24,1
15344,3,563.94,187.98,2011-09-26,2011-12-09,1,1
15143,2,563.63,281.81,2010-10-03,2011-04-28,226,1
15597,2,563.37,281.69,2010-05-13,2011-11-04,36,1
17665,1,563.1,563.1,2010-08-03,2010-08-03,494,0
14986,2,563.1,281.55,2010-01-24,2010-11-28,377,1
17195,1,562.98,562.98,2010-02-22,2010-02-22,656,0
17970,1,562.79,562.79,2011-05-12,2011-05-12,212,0
12559,2,561.71,280.86,2011-01-24,2011-02-02,311,1
17233,3,560.86,186.95,2009-12-15,2011-11-04,36,1
15655,1,560.67,560.67,2011-04-10,2011-04-10,244,0
17413,2,560.14,280.07,2010-05-19,2010-10-31,405,1
14273,4,559.97,139.99,2011-04-11,2011-10-19,52,1
15415,1,559.61,559.61,2011-01-30,2011-01-30,314,0
17503,2,558.96,279.48,2011-11-01,2011-12-07,3,1
14592,3,557.94,185.98,2011-10-06,2011-11-04,36,1
13260,1,557.62,557.62,2011-10-09,2011-10-09,62,0
18127,4,556.13,139.03,2010-11-01,2011-11-20,20,1
13024,2,555.87,277.94,2010-05-06,2010-08-26,471,1
15102,2,554.67,277.33,2010-06-11,2010-06-27,531,1
15634,2,554.65,277.33,2010-11-21,2011-11-22,18,1
18056,2,554.6,277.3,2010-03-31,2011-02-24,289,1
16641,2,554.5,277.25,2010-01-07,2011-08-26,106,1
15650,2,553.88,276.94,2010-03-21,2010-07-06,522,1
17407,1,552.9,552.9,2010-10-24,2010-10-24,412,0
17016,1,552.4,552.4,2010-05-12,2010-05-12,577,0
12363,2,552.0,276.0,2011-04-11,2011-08-22,110,1
13677,2,551.24,275.62,2010-07-07,2010-10-31,405,1
16414,5,551.21,110.24,2010-01-14,2011-11-18,22,1
17291,1,550.8,550.8,2011-02-04,2011-02-04,309,0
17265,2,550.01,275.0,2011-06-12,2011-07-24,139,1
12390,1,549.84,549.84,2011-09-21,2011-09-21,80,0
16111,1,549.33,549.33,2010-10-07,2010-10-07,429,0
15055,3,549.12,183.04,2009-12-16,2010-08-22,475,1
15200,1,549.05,549.05,2010-08-02,2010-08-02,495,0
15842,2,548.8,274.4,2010-06-30,2010-11-11,394,1
13948,4,548.76,137.19,2009-12-04,2010-12-14,361,1
16936,2,548.29,274.14,2010-11-19,2011-11-14,26,1
18039,4,548.22,137.06,2010-03-09,2010-11-30,375,1
16536,1,548.12,548.12,2011-08-21,2011-08-21,111,0
15598,2,548.02,274.01,2010-10-08,2011-10-17,54,1
16031,2,547.9,273.95,2011-04-06,2011-09-08,93,1
16811,2,547.07,273.53,2011-11-22,2011-12-05,5,1
17637,2,547.06,273.53,2011-08-16,2011-11-08,32,1
17295,3,547.0,182.33,2011-10-06,2011-11-11,29,1
17520,1,546.81,546.81,2011-10-17,2011-10-17,54,0
15080,2,546.25,273.13,2010-07-26,2010-10-08,428,1
17806,1,546.04,546.04,2011-11-28,2011-11-28,12,0
15728,2,544.6,272.3,2010-09-21,2010-11-25,380,1
18207,1,544.47,544.47,2010-07-28,2010-07-28,500,0
16475,4,544.3,136.07,2011-03-11,2011-09-12,89,1
13390,1,544.08,544.08,2011-09-26,2011-09-26,75,0
13955,3,544.07,181.36,2010-11-29,2011-07-08,155,1
14716,3,543.28,181.09,2010-09-21,2011-10-27,44,1
16927,3,543.05,181.02,2010-12-13,2011-08-16,116,1
15959,3,542.89,180.96,2010-01-26,2010-01-26,683,1
16519,4,542.76,135.69,2010-03-01,2011-11-14,26,1
13785,4,542.49,135.62,2010-09-05,2010-10-07,429,1
15675,4,542.04,135.51,2010-10-31,2011-09-19,82,1
16230,2,542.03,271.01,2011-05-03,2011-06-03,190,1
16060,3,541.95,180.65,2010-08-02,2010-11-04,401,1
16647,4,541.9,135.47,2010-06-13,2011-06-23,170,1
17447,2,541.53,270.76,2011-09-29,2011-10-30,41,1
17643,2,541.25,270.63,2010-07-22,2010-12-01,374,1
17580,5,541.02,108.2,2010-10-13,2011-04-01,253,1
16576,2,540.87,270.44,2010-07-06,2010-10-15,421,1
12819,1,540.52,540.52,2010-09-07,2010-09-07,459,0
12743,2,540.13,270.06,2011-07-28,2011-07-28,135,1
17524,3,539.14,179.71,2010-09-27,2010-12-13,362,1
13812,3,539.0,179.67,2011-08-26,2011-10-28,43,1
15539,1,538.46,538.46,2011-12-02,2011-12-02,8,0
13961,1,538.4,538.4,2010-11-12,2010-11-12,393,0
14539,2,537.48,268.74,2011-10-26,2011-11-24,16,1
16804,3,536.99,179.0,2011-03-14,2011-11-16,24,1
18140,1,536.41,536.41,2010-08-23,2010-08-23,474,0
13207,4,535.86,133.97,2010-04-06,2011-11-24,16,1
15890,5,535.65,107.13,2010-04-14,2010-11-10,395,1
16142,1,535.34,535.34,2011-04-04,2011-04-04,250,0
12810,2,534.99,267.5,2010-02-01,2010-06-23,535,1
13807,3,534.8,178.27,2009-12-04,2010-12-07,368,1
13385,1,534.57,534.57,2011-01-14,2011-01-14,330,0
17443,1,534.24,534.24,2011-05-04,2011-05-04,220,0
17436,5,534.06,106.81,2009-12-07,2011-12-08,2,1
16785,1,533.78,533.78,2010-10-26,2010-10-26,410,0
16707,4,533.41,133.35,2010-03-09,2010-11-04,401,1
13594,2,533.32,266.66,2010-08-11,2011-10-18,53,1
15433,2,533.3,266.65,2011-03-17,2011-05-10,214,1
15825,1,532.94,532.94,2011-06-20,2011-06-20,173,0
15659,3,532.49,177.5,2010-02-24,2011-10-27,44,1
15115,2,531.85,265.93,2009-12-07,2011-11-21,19,1
14940,2,531.49,265.75,2009-12-06,2010-10-18,418,1
16583,2,531.4,265.7,2010-02-04,2010-12-01,374,1
16706,3,531.35,177.12,2011-08-17,2011-11-02,38,1
16935,3,530.86,176.95,2010-10-14,2010-11-23,382,1
15917,5,530.17,106.03,2009-12-02,2011-04-06,248,1
18159,1,530.15,530.15,2011-02-11,2011-02-11,302,0
14002,2,529.73,264.87,2011-07-06,2011-07-28,135,1
17458,2,529.58,264.79,2010-11-23,2011-11-24,16,1
18191,2,529.4,264.7,2010-08-19,2011-03-23,262,1
16406,3,528.36,176.12,2010-02-24,2011-11-21,19,1
15756,4,528.01,132.0,2011-04-04,2011-10-09,62,1
18098,1,527.94,527.94,2010-11-08,2010-11-08,397,0
14616,5,527.78,105.56,2010-06-09,2011-04-11,243,1
12479,1,527.2,527.2,2011-11-28,2011-11-28,12,0
16421,3,526.27,175.42,2010-08-27,2010-11-28,377,1
15467,3,524.88,174.96,2011-07-10,2011-11-30,10,1
14417,1,524.65,524.65,2010-11-17,2010-11-17,388,0
15683,2,524.54,262.27,2010-08-23,2011-08-14,118,1
17765,4,524.0,131.0,2010-09-17,2011-07-04,159,1
13277,7,523.3,74.76,2010-06-18,2011-11-24,16,1
17712,1,522.91,522.91,2011-10-26,2011-10-26,45,0
13605,2,522.67,261.34,2010-05-17,2010-11-17,388,1
16413,2,522.03,261.01,2010-11-29,2011-10-14,57,1
17514,2,522.0,261.0,2010-02-08,2011-08-03,129,1
12956,4,521.89,130.47,2009-12-15,2011-02-06,307,1
15689,3,521.03,173.68,2010-04-01,2011-08-12,120,1
13977,1,519.81,519.81,2010-10-24,2010-10-24,412,0
12571,2,519.61,259.81,2011-08-10,2011-10-31,40,1
12777,1,519.45,519.45,2010-09-08,2010-09-08,458,0
12825,2,518.63,259.31,2010-03-08,2010-07-06,522,1
13600,2,518.42,259.21,2010-03-15,2011-01-31,313,1
12979,1,517.7,517.7,2009-12-10,2009-12-10,730,0
18205,2,517.36,258.68,2011-09-26,2011-11-03,37,1
14311,2,516.45,258.23,2010-05-21,2011-04-11,243,1
13043,1,516.42,516.42,2011-03-11,2011-03-11,274,0
14429,1,516.28,516.28,2010-11-01,2010-11-01,404,0
13859,2,515.86,257.93,2010-06-28,2011-01-17,327,1
18243,1,515.78,515.78,2010-10-21,2010-10-21,415,0
14949,4,515.0,128.75,2009-12-18,2010-08-27,470,1
17510,2,514.56,257.28,2010-10-15,2011-11-15,25,1
18212,2,514.37,257.19,2010-01-31,2011-01-17,327,1
12897,4,514.25,128.56,2010-06-14,2011-05-19,205,1
12977,4,513.88,128.47,2010-07-16,2011-07-06,157,1
18011,2,513.58,256.79,2010-05-21,2010-12-01,374,1
16829,2,513.32,256.66,2010-11-16,2011-07-06,157,1
13177,2,512.2,256.1,2010-10-05,2011-10-06,65,1
15891,1,511.68,511.68,2011-04-27,2011-04-27,227,0
12361,4,511.25,127.81,2010-01-26,2011-02-25,288,1
16561,2,511.12,255.56,2011-10-11,2011-12-04,6,1
13367,1,510.2,510.2,2010-10-04,2010-10-04,432,0
13710,3,509.52,169.84,2010-04-06,2011-11-08,32,1
14008,1,509.04,509.04,2010-10-03,2010-10-03,433,0
12436,1,509.01,509.01,2011-09-01,2011-09-01,100,0
12907,2,508.91,254.45,2010-08-02,2010-11-09,396,1
17391,2,508.8,254.4,2011-06-28,2011-06-29,164,1
15417,1,508.8,508.8,2011-09-15,2011-09-15,86,0
14317,1,508.58,508.58,2011-10-06,2011-10-06,65,0
13067,3,508.51,169.5,2010-09-19,2011-09-18,83,1
14552,3,507.93,169.31,2010-04-26,2011-07-11,152,1
17415,1,507.84,507.84,2011-09-21,2011-09-21,80,0
14158,1,507.66,507.66,2011-10-30,2011-10-30,41,0
17384,3,507.55,169.18,2010-08-29,2011-11-20,20,1
13885,2,506.8,253.4,2011-05-23,2011-06-03,190,1
13123,2,506.75,253.38,2010-06-28,2010-08-24,473,1
14647,2,506.04,253.02,2010-07-04,2011-05-22,202,1
12988,1,505.82,505.82,2011-02-20,2011-02-20,293,0
14807,2,504.14,252.07,2010-02-28,2010-11-14,391,1
17630,2,503.6,251.8,2011-04-21,2011-06-23,170,1
12376,2,503.15,251.57,2010-10-18,2010-11-15,390,1
12419,2,503.01,251.5,2010-10-22,2010-11-19,386,1
15138,1,502.52,502.52,2010-11-11,2010-11-11,394,0
17276,1,502.49,502.49,2010-11-02,2010-11-02,403,0
17266,5,501.72,100.34,2010-03-09,2011-12-07,3,1
13865,4,501.56,125.39,2011-02-23,2011-10-12,59,1
15881,5,501.39,100.28,2010-12-10,2011-01-31,313,1
14968,2,501.24,250.62,2010-09-07,2011-11-09,31,1
13116,1,501.14,501.14,2011-07-24,2011-07-24,139,0
13247,4,501.12,125.28,2011-09-18,2011-11-22,18,1
18049,2,500.92,250.46,2010-04-28,2010-09-28,438,1
17248,2,500.54,250.27,2010-08-15,2011-08-11,121,1
16616,2,500.42,250.21,2011-07-05,2011-11-24,16,1
12366,1,500.24,500.24,2010-03-16,2010-03-16,634,0
17110,3,499.9,166.63,2010-04-08,2011-06-27,166,1
13553,1,499.6,499.6,2010-02-03,2010-02-03,675,0
15193,1,499.32,499.32,2011-10-10,2011-10-10,61,0
16402,2,499.1,249.55,2010-12-05,2011-03-20,265,1
17256,5,498.93,99.79,2010-04-18,2011-08-24,108,1
16488,3,498.8,166.27,2011-07-14,2011-11-06,34,1
14171,2,498.79,249.4,2009-12-09,2011-09-02,99,1
17053,1,498.48,498.48,2011-08-01,2011-08-01,131,0
16820,1,497.61,497.61,2011-09-05,2011-09-05,96,0
17680,3,497.45,165.82,2010-07-16,2011-11-16,24,1
17335,2,497.04,248.52,2010-01-24,2010-11-21,384,1
17923,3,497.0,165.67,2010-06-13,2011-03-02,283,1
12943,2,496.5,248.25,2010-04-13,2010-05-30,559,1
15300,1,496.44,496.44,2011-10-06,2011-10-06,65,0
15278,4,496.16,124.04,2010-02-12,2010-05-27,562,1
12904,2,496.06,248.03,2011-06-20,2011-11-21,19,1
16977,4,496.0,124.0,2010-03-18,2010-11-09,396,1
17995,3,495.48,165.16,2010-11-17,2011-03-03,282,1
14319,1,494.85,494.85,2010-10-11,2010-10-11,425,0
16352,2,494.44,247.22,2011-11-02,2011-11-22,18,1
17333,1,494.25,494.25,2011-09-15,2011-09-15,86,0
15447,5,492.88,98.58,2010-03-24,2011-01-13,331,1
14270,1,492.65,492.65,2011-01-12,2011-01-12,332,0
18203,4,492.52,123.13,2009-12-08,2011-07-05,158,1
14310,1,492.1,492.1,2010-10-03,2010-10-03,433,0
13732,1,491.86,491.86,2011-11-11,2011-11-11,29,0
17269,1,491.81,491.81,2010-11-19,2010-11-19,386,0
14663,2,490.6,245.3,2010-10-05,2010-10-05,431,1
15000,1,490.52,490.52,2011-10-23,2011-10-23,48,0
15877,2,490.33,245.17,2011-11-22,2011-12-08,2,1
14416,2,490.22,245.11,2011-10-28,2011-11-17,23,1
12983,1,490.08,490.08,2010-04-20,2010-04-20,599,0
12634,2,490.0,245.0,2010-06-09,2010-06-22,536,1
17476,2,489.86,244.93,2009-12-02,2010-11-09,396,1
17715,2,489.6,244.8,2010-04-26,2011-05-23,201,1
17988,14,489.54,34.97,2009-12-07,2011-11-28,12,1
14722,3,489.52,163.17,2010-08-10,2011-07-15,148,1
17925,1,488.16,488.16,2010-12-02,2010-12-02,373,0
18280,2,488.15,244.07,2010-11-10,2011-03-07,278,1
17608,4,488.06,122.02,2010-04-11,2011-11-06,34,1
13412,1,487.35,487.35,2010-03-29,2010-03-29,621,0
16021,2,487.03,243.51,2010-06-13,2010-11-09,396,1
13733,2,487.03,243.51,2009-12-04,2010-10-25,411,1
13675,2,486.82,243.41,2011-02-28,2011-07-11,152,1
17453,2,486.72,243.36,2011-10-06,2011-11-22,18,1
12920,4,486.64,121.66,2009-12-14,2011-11-22,18,1
13153,1,486.22,486.22,2011-12-04,2011-12-04,6,0
15216,2,486.09,243.05,2010-03-31,2011-09-13,88,1
12443,1,485.31,485.31,2009-12-07,2009-12-07,733,0
16999,2,484.82,242.41,2011-09-26,2011-11-16,24,1
16024,3,483.99,161.33,2010-10-24,2011-11-27,13,1
16603,2,482.47,241.24,2011-09-09,2011-09-26,75,1
17996,3,482.33,160.78,2010-06-11,2010-11-25,380,1
12542,2,481.88,240.94,2010-03-09,2010-08-12,485,1
18216,1,481.75,481.75,2011-11-08,2011-11-08,32,0
17106,1,481.58,481.58,2010-11-15,2010-11-15,390,0
13176,1,481.49,481.49,2011-10-24,2011-10-24,47,0
15174,2,481.46,240.73,2010-10-25,2011-01-21,323,1
15048,4,479.7,119.93,2010-12-06,2011-10-05,66,1
13428,3,478.54,159.51,2010-07-13,2011-11-29,11,1
15589,3,478.53,159.51,2011-02-02,2011-03-29,256,1
12447,1,476.49,476.49,2011-04-10,2011-04-10,244,0
18176,1,476.35,476.35,2010-12-16,2010-12-16,359,0
15277,2,476.34,238.17,2010-10-10,2011-10-24,47,1
15507,1,475.86,475.86,2011-06-21,2011-06-21,172,0
15780,3,475.28,158.43,2010-12-17,2011-06-09,184,1
16552,2,475.02,237.51,2010-12-01,2011-04-11,243,1
14322,4,474.1,118.52,2010-02-18,2010-10-06,430,1
17104,1,474.03,474.03,2010-10-12,2010-10-12,424,0
16635,1,473.0,473.0,2010-10-29,2010-10-29,407,0
13194,2,472.78,236.39,2010-10-14,2011-07-27,136,1
14975,2,472.39,236.19,2010-10-14,2011-10-13,58,1
13642,4,472.2,118.05,2010-10-03,2011-05-08,216,1
13161,2,472.13,236.06,2010-07-27,2011-01-30,314,1
16038,3,471.78,157.26,2011-05-22,2011-12-02,8,1
15721,1,471.4,471.4,2011-11-28,2011-11-28,12,0
16473,4,470.83,117.71,2010-11-30,2011-06-28,165,1
13066,2,470.8,235.4,2011-11-07,2011-11-15,25,1
15963,2,470.76,235.38,2011-10-25,2011-11-20,20,1
17254,3,469.48,156.49,2010-11-03,2011-12-05,5,1
14058,2,469.19,234.6,2010-06-27,2010-09-03,463,1
14369,2,469.13,234.56,2010-02-16,2010-03-07,643,1
15557,1,468.91,468.91,2011-11-11,2011-11-11,29,0
15387,1,468.65,468.65,2010-08-04,2010-08-04,493,0
12554,1,468.5,468.5,2010-09-17,2010-09-17,449,0
13171,3,468.41,156.14,2011-02-13,2011-11-18,22,1
14491,2,468.13,234.06,2010-12-02,2011-06-17,176,1
17294,2,467.79,233.89,2010-02-08,2010-02-08,670,1
17187,2,467.71,233.85,2010-07-01,2011-04-27,227,1
14029,2,467.66,233.83,2011-07-18,2011-10-07,64,1
16390,3,467.5,155.83,2010-01-29,2010-06-21,537,1
12958,2,467.34,233.67,2010-05-05,2010-11-04,401,1
14052,2,466.66,233.33,2010-11-14,2011-11-20,20,1
14148,2,466.29,233.14,2010-10-21,2011-04-20,234,1
16504,1,465.88,465.88,2011-11-14,2011-11-14,26,0
13248,2,465.68,232.84,2011-06-03,2011-08-07,125,1
17181,3,465.37,155.12,2010-04-23,2011-10-13,58,1
13928,4,464.57,116.14,2011-07-29,2011-11-29,11,1
15349,2,463.91,231.95,2011-06-05,2011-07-04,159,1
14727,3,463.73,154.58,2010-06-11,2011-03-10,275,1
18083,1,463.53,463.53,2010-11-07,2010-11-07,398,0
17040,2,463.25,231.62,2010-06-07,2011-07-25,138,1
14627,1,462.75,462.75,2010-11-25,2010-11-25,380,0
14331,2,462.66,231.33,2011-07-27,2011-08-07,125,1
15958,4,462.12,115.53,2010-06-07,2011-09-26,75,1
14954,2,462.12,231.06,2010-01-05,2011-11-27,13,1
13624,1,462.08,462.08,2010-11-16,2010-11-16,389,0
18284,1,461.68,461.68,2010-10-04,2010-10-04,432,0
15540,2,460.68,230.34,2010-11-29,2011-11-28,12,1
12491,1,460.4,460.4,2011-11-01,2011-11-01,39,0
16310,2,460.08,230.04,2010-03-07,2010-10-21,415,1
17111,2,459.58,229.79,2010-10-10,2011-10-23,48,1
14118,1,458.45,458.45,2010-10-07,2010-10-07,429,0
13957,3,458.25,152.75,2010-02-19,2010-10-18,418,1
14599,2,457.89,228.94,2010-07-18,2010-11-14,391,1
14011,2,457.82,228.91,2010-04-11,2010-08-16,481,1
15121,2,457.72,228.86,2011-02-24,2011-10-20,51,1
16069,1,457.7,457.7,2010-10-18,2010-10-18,418,0
12375,2,457.5,228.75,2011-09-02,2011-11-29,11,1
17344,2,457.36,228.68,2009-12-11,2011-10-24,47,1
12564,1,456.9,456.9,2011-03-23,2011-03-23,262,0
14819,4,456.41,114.1,2009-12-21,2011-10-06,65,1
16039,2,456.4,228.2,2010-03-21,2010-10-12,424,1
14296,2,456.4,228.2,2010-05-14,2010-10-14,422,1
12999,3,455.88,151.96,2011-04-08,2011-05-27,197,1
15585,1,455.3,455.3,2011-06-16,2011-06-16,177,0
14335,2,454.86,227.43,2011-09-04,2011-11-23,17,1
16765,2,454.75,227.38,2010-11-22,2011-02-18,295,1
17067,3,454.54,151.51,2009-12-08,2009-12-15,725,1
12459,1,454.36,454.36,2010-04-13,2010-04-13,606,0
17140,1,454.12,454.12,2011-04-06,2011-04-06,248,0
15475,1,454.11,454.11,2011-09-23,2011-09-23,78,0
17564,3,454.01,151.34,2011-09-20,2011-11-15,25,1
17376,4,453.64,113.41,2010-07-05,2011-09-30,71,1
18158,2,453.4,226.7,2011-09-12,2011-11-30,10,1
16481,1,453.38,453.38,2010-01-26,2010-01-26,683,0
12729,1,453.01,453.01,2011-08-18,2011-08-18,114,0
14184,1,452.89,452.89,2011-10-04,2011-10-04,67,0
16799,2,452.78,226.39,2010-09-12,2010-10-03,433,1
13698,2,451.73,225.87,2010-01-27,2010-04-22,597,1
18100,1,451.56,451.56,2010-06-07,2010-06-07,551,0
15802,1,451.42,451.42,2011-07-20,2011-07-20,143,0
18031,1,451.3,451.3,2010-11-26,2010-11-26,379,0
15961,1,451.29,451.29,2010-11-25,2010-11-25,380,0
12831,3,451.11,150.37,2010-09-02,2011-03-22,263,1
15124,4,450.82,112.7,2010-02-26,2011-11-17,23,1
16870,1,450.16,450.16,2010-08-27,2010-08-27,470,0
13150,3,449.97,149.99,2010-03-19,2010-08-12,485,1
14784,3,449.93,149.98,2010-11-15,2011-11-13,27,1
13877,3,449.68,149.89,2010-01-19,2011-09-14,87,1
13489,4,449.52,112.38,2011-02-18,2011-08-26,106,1
15126,2,449.49,224.75,2010-01-21,2010-06-21,537,1
12448,1,449.45,449.45,2011-10-26,2011-10-26,45,0
15418,2,449.42,224.71,2010-05-02,2010-10-10,426,1
17823,2,449.25,224.63,2010-10-14,2010-10-14,422,1
15739,1,449.12,449.12,2011-10-04,2011-10-04,67,0
14761,3,447.92,149.31,2010-09-21,2011-10-12,59,1
14780,2,447.68,223.84,2011-09-21,2011-10-16,55,1
18201,1,447.53,447.53,2009-12-17,2009-12-17,723,0
16095,1,447.05,447.05,2010-09-09,2010-09-09,457,0
13754,3,447.05,149.02,2010-09-28,2011-07-11,152,1
14149,1,446.62,446.62,2011-05-03,2011-05-03,221,0
17370,4,446.18,111.55,2011-06-23,2011-09-28,73,1
14010,2,445.15,222.58,2010-05-23,2010-05-23,566,1
14328,1,445.05,445.05,2010-09-27,2010-09-27,439,0
18134,2,445.0,222.5,2010-01-14,2010-04-20,599,1
12788,4,444.9,111.22,2010-06-29,2010-09-02,464,1
18270,3,444.55,148.18,2010-10-03,2011-11-01,39,1
14638,1,443.6,443.6,2011-10-20,2011-10-20,51,0
16424,2,443.06,221.53,2010-11-22,2011-06-01,192,1
16404,1,443.05,443.05,2011-09-30,2011-09-30,71,0
18222,1,443.0,443.0,2011-09-08,2011-09-08,93,0
14996,2,442.29,221.15,2010-08-15,2010-08-15,482,1
17699,2,442.0,221.0,2010-05-27,2010-08-20,477,1
12579,1,440.42,440.42,2011-09-22,2011-09-22,79,0
18233,1,440.0,440.0,2011-01-18,2011-01-18,326,0
13954,2,439.92,219.96,2011-09-30,2011-12-08,2,1
16025,1,439.66,439.66,2011-11-10,2011-11-10,30,0
16968,2,439.43,219.72,2011-08-24,2011-12-05,5,1
13086,1,439.33,439.33,2010-11-22,2010-11-22,383,0
17718,2,439.18,219.59,2010-03-05,2011-04-21,233,1
13432,2,439.1,219.55,2010-04-06,2010-05-17,572,1
13358,1,439.03,439.03,2011-03-16,2011-03-16,269,0
13964,2,438.9,219.45,2010-10-05,2010-11-17,388,1
17729,1,438.65,438.65,2010-04-22,2010-04-22,597,0
15859,1,438.46,438.46,2010-10-03,2010-10-03,433,0
17807,3,437.87,145.96,2010-01-04,2010-11-09,396,1
12552,2,437.82,218.91,2011-10-31,2011-11-01,39,1
17070,2,437.42,218.71,2010-10-25,2011-08-17,115,1
14846,1,437.4,437.4,2010-10-08,2010-10-08,428,0
12672,2,437.05,218.53,2010-04-23,2011-01-14,330,1
16084,1,436.18,436.18,2011-02-13,2011-02-13,300,0
14123,1,436.18,436.18,2009-12-06,2009-12-06,734,0
16166,2,435.83,217.92,2010-01-17,2010-10-07,429,1
12445,2,434.98,217.49,2010-10-15,2011-11-17,23,1
13738,1,434.78,434.78,2010-11-08,2010-11-08,397,0
15323,3,434.6,144.87,2010-02-16,2010-05-26,563,1
14910,4,434.35,108.59,2011-10-16,2011-12-07,3,1
14238,3,434.23,144.74,2009-12-05,2011-01-17,327,1
16888,3,434.2,144.73,2010-01-07,2010-11-04,401,1
14093,1,433.86,433.86,2011-11-27,2011-11-27,13,0
16939,3,433.85,144.62,2010-02-28,2010-08-08,489,1
18029,1,433.77,433.77,2010-03-07,2010-03-07,643,0
12493,2,433.74,216.87,2011-05-26,2011-06-27,166,1
15613,1,433.72,433.72,2010-04-08,2010-04-08,611,0
16522,2,433.36,216.68,2010-09-15,2010-09-30,436,1
17178,1,432.96,432.96,2009-12-08,2009-12-08,732,0
17687,1,432.68,432.68,2010-10-15,2010-10-15,421,0
16604,2,432.45,216.22,2010-05-20,2010-05-26,563,1
16236,1,432.2,432.2,2011-09-22,2011-09-22,79,0
16881,1,432.0,432.0,2011-10-04,2011-10-04,67,0
14042,1,431.98,431.98,2009-12-14,2009-12-14,726,0
15488,5,431.92,86.38,2010-05-05,2011-09-08,93,1
17842,1,430.69,430.69,2010-04-16,2010-04-16,603,0
