stock_code,product_description,sale_quarter,quantity_sold,revenue,order_count,customer_count
22394,PAPERWEIGHT KINGS CHOICE,2010-Q4,156,153.0,10,9
22394,PAPERWEIGHT KINGS CHOICE,2011-Q1,38,35.7,4,4
22394,PAPERWEIGHT KINGS CHOICE,2011-Q2,14,35.7,2,2
22394,PAPERWEIGHT KINGS CHOICE,2011-Q3,9,22.95,2,2
22394,PAPERWEIGHT KINGS CHOICE,2011-Q4,39,45.45,6,6
22395,PAPERWEIGHT VINTAGE PAISLEY,2010-Q2,32,81.6,9,9
22395,PAPERWEIGHT VINTAGE PAISLEY,2010-Q3,26,66.3,5,5
22395,PAPERWEIGHT VINTAGE PAISLEY,2010-Q4,34,45.9,5,5
22395,PAPERWEIGHT VINTAGE PAISLEY,2011-Q1,24,40.8,3,3
22395,PAPERWEIGHT VINTAGE PAISLEY,2011-Q3,6,15.3,1,1
22395,PAPERWEIGHT VINTAGE PAISLEY,2011-Q4,92,63.96,10,10
22396,MAGNETS PACK OF 4 RETRO PHOTO,2010-Q1,132,165.0,3,3
22396,MAGNETS PACK OF 4 RETRO PHOTO,2010-Q2,122,150.22,17,17
22396,MAGNETS PACK OF 4 RETRO PHOTO,2010-Q3,213,245.73,15,15
22396,MAGNETS PACK OF 4 RETRO PHOTO,2010-Q4,527,379.27,25,23
22396,MAGNETS PACK OF 4 RETRO PHOTO,2011-Q1,140,95.32,13,13
22396,MAGNETS PACK OF 4 RETRO PHOTO,2011-Q2,50,62.5,11,10
22396,MAGNETS PACK OF 4 RETRO PHOTO,2011-Q3,357,141.3,38,35
22396,MAGNETS PACK OF 4 RETRO PHOTO,2011-Q4,302,119.85,37,36
22398,MAGNETS PACK OF 4 SWALLOWS,2010-Q1,51,59.19,5,5
22398,MAGNETS PACK OF 4 SWALLOWS,2010-Q2,739,921.47,69,64
22398,MAGNETS PACK OF 4 SWALLOWS,2010-Q3,413,516.25,42,38
22398,MAGNETS PACK OF 4 SWALLOWS,2010-Q4,682,852.5,65,58
22398,MAGNETS PACK OF 4 SWALLOWS,2011-Q1,253,316.25,27,26
22398,MAGNETS PACK OF 4 SWALLOWS,2011-Q2,166,207.5,18,18
22398,MAGNETS PACK OF 4 SWALLOWS,2011-Q3,1059,443.97,79,66
22398,MAGNETS PACK OF 4 SWALLOWS,2011-Q4,900,353.07,89,78
22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,2010-Q1,289,336.17,8,8
22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,2010-Q2,1461,1680.33,68,57
22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,2010-Q3,703,837.71,44,37
22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,2010-Q4,528,639.48,55,47
22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,2011-Q1,522,590.94,29,27
22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,2011-Q2,272,319.48,25,21
22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,2011-Q3,203,233.23,14,14
22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,2011-Q4,66,82.5,12,12
22400,MAGNETS PACK OF 4 HOME SWEET HOME,2010-Q1,24,25.44,1,1
22400,MAGNETS PACK OF 4 HOME SWEET HOME,2010-Q2,293,366.25,32,28
22400,MAGNETS PACK OF 4 HOME SWEET HOME,2010-Q3,570,712.5,26,19
22400,MAGNETS PACK OF 4 HOME SWEET HOME,2010-Q4,217,271.25,27,25
22400,MAGNETS PACK OF 4 HOME SWEET HOME,2011-Q1,58,72.5,9,9
22400,MAGNETS PACK OF 4 HOME SWEET HOME,2011-Q2,84,105.0,13,10
22400,MAGNETS PACK OF 4 HOME SWEET HOME,2011-Q3,752,307.74,59,50
22400,MAGNETS PACK OF 4 HOME SWEET HOME,2011-Q4,454,179.13,57,55
22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,2010-Q1,132,165.0,3,3
22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,2010-Q2,1094,1223.86,42,32
22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,2010-Q3,316,374.48,27,22
22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,2010-Q4,193,241.25,27,27
22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,2011-Q1,174,217.5,15,15
22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,2011-Q2,178,222.5,15,11
22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,2011-Q3,766,298.74,55,46
22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,2011-Q4,557,234.48,55,48
22403,MAGNETS PACK OF 4 VINTAGE LABELS,2010-Q1,13,16.25,2,2
22403,MAGNETS PACK OF 4 VINTAGE LABELS,2010-Q2,220,272.72,33,32
22403,MAGNETS PACK OF 4 VINTAGE LABELS,2010-Q3,93,116.25,21,21
22403,MAGNETS PACK OF 4 VINTAGE LABELS,2010-Q4,140,135.16,26,23
22403,MAGNETS PACK OF 4 VINTAGE LABELS,2011-Q1,304,160.88,15,15
22403,MAGNETS PACK OF 4 VINTAGE LABELS,2011-Q2,31,38.75,6,6
22403,MAGNETS PACK OF 4 VINTAGE LABELS,2011-Q3,573,223.47,29,23
22403,MAGNETS PACK OF 4 VINTAGE LABELS,2011-Q4,240,93.6,29,28
22405,MONEY BOX POCKET MONEY DESIGN,2010-Q1,139,164.63,7,7
22405,TIN CAN POCKET MONEY DESIGN,2010-Q2,512,619.48,60,57
22405,MONEY BOX POCKET MONEY DESIGN,2010-Q3,312,390.0,35,35
22405,MONEY BOX POCKET MONEY DESIGN,2010-Q4,345,431.25,41,40
22405,MONEY BOX POCKET MONEY DESIGN,2011-Q1,76,95.0,12,12
22405,MONEY BOX POCKET MONEY DESIGN,2011-Q2,69,86.25,11,10
22405,MONEY BOX POCKET MONEY DESIGN,2011-Q3,49,61.25,9,9
22405,MONEY BOX POCKET MONEY DESIGN,2011-Q4,123,71.19,17,15
22406,MONEY BOX KINGS CHOICE DESIGN,2010-Q1,81,101.25,6,6
22406,TIN CAN KINGS CHOICE DESIGN,2010-Q2,731,827.11,41,40
22406,MONEY BOX KINGS CHOICE DESIGN,2010-Q3,1002,1389.3,32,32
22406,MONEY BOX KINGS CHOICE DESIGN,2010-Q4,321,380.73,34,32
22406,MONEY BOX KINGS CHOICE DESIGN,2011-Q1,108,135.0,16,16
22406,MONEY BOX KINGS CHOICE DESIGN,2011-Q2,20,25.0,6,6
22406,MONEY BOX KINGS CHOICE DESIGN,2011-Q3,24,31.21,10,6
22406,MONEY BOX KINGS CHOICE DESIGN,2011-Q4,148,121.93,29,23
22407,MONEY BOX FIRST ADE DESIGN,2010-Q1,103,119.63,4,4
22407,MONEY BOX FIRST ADE DESIGN,2010-Q2,113,132.13,15,13
22407,MONEY BOX FIRST ADE DESIGN,2010-Q3,71,88.75,13,13
22407,MONEY BOX FIRST ADE DESIGN,2010-Q4,48,60.0,11,10
22407,MONEY BOX FIRST ADE DESIGN,2011-Q1,17,21.25,5,5
22407,MONEY BOX FIRST ADE DESIGN,2011-Q2,30,37.5,5,4
22407,MONEY BOX FIRST AID DESIGN,2011-Q3,14,18.71,8,6
22407,MONEY BOX FIRST AID DESIGN,2011-Q4,31,18.11,4,4
22408,MONEY BOX CONFECTIONERY DESIGN,2010-Q1,67,83.75,4,4
22408,TIN CAN CONFECTIONERY DESIGN,2010-Q2,258,311.1,28,27
22408,MONEY BOX CONFECTIONERY DESIGN,2010-Q3,82,102.5,10,10
22408,MONEY BOX CONFECTIONERY DESIGN,2010-Q4,107,133.75,13,13
22408,MONEY BOX CONFECTIONERY DESIGN,2011-Q1,19,23.75,6,6
22408,MONEY BOX CONFECTIONERY DESIGN,2011-Q2,1,1.25,1,1
22408,MONEY BOX CONFECTIONERY DESIGN,2011-Q3,16,20.0,4,3
22408,MONEY BOX CONFECTIONERY DESIGN,2011-Q4,88,80.25,10,10
22409,MONEY BOX BISCUITS DESIGN,2010-Q1,80,100.0,5,5
22409,TIN CAN BISCUITS DESIGN,2010-Q2,322,391.1,35,34
22409,MONEY BOX BISCUITS DESIGN,2010-Q3,865,1218.05,15,15
22409,MONEY BOX BISCUITS DESIGN,2010-Q4,215,268.75,26,26
22409,MONEY BOX BISCUITS DESIGN,2011-Q1,28,35.0,9,9
22409,MONEY BOX BISCUITS DESIGN,2011-Q2,52,65.0,7,6
22409,MONEY BOX BISCUITS DESIGN,2011-Q3,70,87.5,15,9
22409,MONEY BOX BISCUITS DESIGN,2011-Q4,30,37.5,11,11
22410,MONEY BOX HOUSEKEEPING DESIGN,2010-Q1,143,169.63,9,9
22410,TIN CAN HOUSEKEEPING DESIGN,2010-Q2,436,542.72,56,54
22410,MONEY BOX HOUSEKEEPING DESIGN,2010-Q3,290,362.5,30,29
22410,MONEY BOX HOUSEKEEPING DESIGN,2010-Q4,248,310.0,30,30
22410,MONEY BOX HOUSEKEEPING DESIGN,2011-Q1,33,41.25,11,9
22410,MONEY BOX HOUSEKEEPING DESIGN,2011-Q2,29,36.25,7,7
22410,MONEY BOX HOUSEKEEPING DESIGN,2011-Q3,50,62.5,12,9
22410,MONEY BOX HOUSEKEEPING DESIGN,2011-Q4,99,57.88,15,14
22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2010-Q1,2905,5193.75,172,150
22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2010-Q2,3278,6023.1,243,194
22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2010-Q3,4772,8600.4,264,191
22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2010-Q4,3792,6836.4,265,198
22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2011-Q1,1782,3256.94,142,104
22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2011-Q2,2434,4738.52,174,123
22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2011-Q3,3313,6452.04,226,164
22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2011-Q4,2351,4557.38,194,156
22412,METAL SIGN NEIGHBOURHOOD WITCH,2010-Q1,447,881.7,48,46
22412,METAL SIGN NEIGHBOURHOOD WITCH,2010-Q2,396,806.1,55,50
22412,METAL SIGN NEIGHBOURHOOD WITCH,2010-Q3,278,583.8,42,40
22412,METAL SIGN NEIGHBOURHOOD WITCH,2010-Q4,332,697.2,59,48
22412,METAL SIGN NEIGHBOURHOOD WITCH,2011-Q1,287,566.7,25,24
22412,METAL SIGN NEIGHBOURHOOD WITCH,2011-Q2,226,456.6,28,25
22412,METAL SIGN NEIGHBOURHOOD WITCH,2011-Q3,273,570.3,36,32
22412,METAL SIGN NEIGHBOURHOOD WITCH,2011-Q4,50,105.0,15,14
22413,METAL SIGN TAKE IT OR LEAVE IT,2010-Q1,1069,2622.67,106,97
22413,METAL SIGN TAKE IT OR LEAVE IT,2010-Q2,1022,2582.58,111,98
22413,METAL SIGN TAKE IT OR LEAVE IT,2010-Q3,611,1762.45,92,80
22413,METAL SIGN TAKE IT OR LEAVE IT,2010-Q4,583,1722.97,129,106
22413,METAL SIGN TAKE IT OR LEAVE IT,2011-Q1,317,947.63,73,63
22413,METAL SIGN TAKE IT OR LEAVE IT,2011-Q2,426,1232.7,92,75
22413,METAL SIGN TAKE IT OR LEAVE IT,2011-Q3,1053,3171.15,88,74
22413,METAL SIGN TAKE IT OR LEAVE IT,2011-Q4,1784,4971.32,75,68
22414,DOORMAT NEIGHBOURHOOD WITCH,2010-Q1,83,553.27,33,28
22414,DOORMAT NEIGHBOURHOOD WITCH,2010-Q2,55,385.39,22,21
22414,DOORMAT NEIGHBOURHOOD WITCH,2010-Q3,652,3122.82,20,18
22414,DOORMAT NEIGHBOURHOOD WITCH,2010-Q4,91,663.45,21,18
22414,DOORMAT NEIGHBOURHOOD WITCH,2011-Q1,39,298.05,19,13
22414,DOORMAT NEIGHBOURHOOD WITCH,2011-Q2,33,250.35,13,11
22414,DOORMAT NEIGHBOURHOOD WITCH,2011-Q3,131,714.13,15,12
22414,DOORMAT NEIGHBOURHOOD WITCH,2011-Q4,41,311.59,19,12
22415,WHITE TISSUE REAM,2009-Q4,67,532.65,44,43
22415,WHITE TISSUE REAM,2010-Q1,63,500.85,43,37
22415,WHITE TISSUE REAM,2010-Q2,73,580.35,38,34
22415,WHITE TISSUE REAM,2010-Q3,47,373.65,29,26
22415,WHITE TISSUE REAM,2010-Q4,70,556.5,45,40
22415,WHITE TISSUE REAM,2011-Q1,6,47.7,5,5
22416,36 DOILIES SPACEBOY DESIGN,2010-Q1,285,384.45,19,18
22416,SET OF 36 DOILIES SPACEBOY DESIGN,2010-Q2,412,597.4,34,33
22416,SET OF 36 DOILIES SPACEBOY DESIGN,2010-Q3,275,369.95,14,14
22416,SET OF 36 DOILIES SPACEBOY DESIGN,2010-Q4,128,185.6,26,25
22416,SET OF 36 DOILIES SPACEBOY DESIGN,2011-Q1,584,789.2,22,18
22416,SET OF 36 DOILIES SPACEBOY DESIGN,2011-Q2,79,114.55,17,15
22416,SET OF 36 DOILIES SPACEBOY DESIGN,2011-Q3,105,152.25,11,10
22416,SET OF 36 SPACEBOY PAPER DOILIES,2011-Q4,76,110.2,11,11
22417,PACK OF 60 SPACEBOY CAKE CASES,2010-Q1,3771,1793.25,108,92
22417,PACK OF 60 SPACEBOY CAKE CASES,2010-Q2,3448,1756.0,137,126
22417,PACK OF 60 SPACEBOY CAKE CASES,2010-Q3,2836,1435.0,113,102
22417,PACK OF 60 SPACEBOY CAKE CASES,2010-Q4,3586,1785.1,167,135
22417,PACK OF 60 SPACEBOY CAKE CASES,2011-Q1,2287,1133.05,92,79
22417,PACK OF 60 SPACEBOY CAKE CASES,2011-Q2,1908,969.84,102,87
22417,PACK OF 60 SPACEBOY CAKE CASES,2011-Q3,1634,868.9,100,84
22417,PACK OF 60 SPACEBOY CAKE CASES,2011-Q4,1563,800.05,92,79
22418,"PEN, 10 COLOURS - SPACEBOY",2010-Q2,1557,1286.01,59,53
22418,10 COLOUR SPACEBOY PEN,2010-Q3,1696,1404.16,70,70
22418,10 COLOUR SPACEBOY PEN,2010-Q4,3333,2795.61,127,109
22418,10 COLOUR SPACEBOY PEN,2011-Q1,900,765.0,43,39
22418,10 COLOUR SPACEBOY PEN,2011-Q2,1464,1206.96,44,38
22418,10 COLOUR SPACEBOY PEN,2011-Q3,1649,1328.33,55,52
22418,10 COLOUR SPACEBOY PEN,2011-Q4,1707,1443.93,75,65
22419,LIPSTICK PEN RED,2010-Q2,870,339.96,35,33
22419,LIPSTICK PEN RED,2010-Q3,498,203.16,35,32
22419,LIPSTICK PEN RED,2010-Q4,1854,730.68,71,62
22419,LIPSTICK PEN RED,2011-Q1,299,125.58,22,20
22419,LIPSTICK PEN RED,2011-Q2,717,268.14,23,17
22419,LIPSTICK PEN RED,2011-Q3,531,231.11,31,23
22419,LIPSTICK PEN RED,2011-Q4,990,501.79,70,42
22420,LIPSTICK PEN BABY PINK,2010-Q2,274,113.64,22,20
22420,LIPSTICK PEN BABY PINK,2010-Q3,94,39.48,10,9
22420,LIPSTICK PEN BABY PINK,2010-Q4,289,121.38,36,36
22420,LIPSTICK PEN BABY PINK,2011-Q1,140,58.8,14,13
22420,LIPSTICK PEN BABY PINK,2011-Q2,246,96.6,11,8
22420,LIPSTICK PEN BABY PINK,2011-Q3,303,120.18,18,13
22420,LIPSTICK PEN BABY PINK,2011-Q4,472,208.79,38,25
22421,LIPSTICK PEN FUSCHIA,2010-Q2,760,294.48,34,33
22421,LIPSTICK PEN FUSCHIA,2010-Q3,293,123.06,29,27
22421,LIPSTICK PEN FUSCHIA,2010-Q4,953,400.26,64,60
22421,LIPSTICK PEN FUSCHIA,2011-Q1,257,107.94,17,16
22421,LIPSTICK PEN FUSCHIA,2011-Q2,294,123.48,21,14
22421,LIPSTICK PEN FUSCHIA,2011-Q3,490,192.31,25,22
22421,LIPSTICK PEN FUSCHIA,2011-Q4,756,317.71,49,34
22422,TOOTHPASTE TUBE PEN,2010-Q2,404,252.6,20,20
22422,TOOTHPASTE TUBE PEN,2010-Q3,351,218.15,23,23
22422,TOOTHPASTE TUBE PEN,2010-Q4,431,270.15,41,39
22422,TOOTHPASTE TUBE PEN,2011-Q1,48,31.2,4,4
22422,TOOTHPASTE TUBE PEN,2011-Q2,60,34.2,2,2
22422,TOOTHPASTE TUBE PEN,2011-Q3,115,77.75,14,11
22422,TOOTHPASTE TUBE PEN,2011-Q4,688,215.1,45,31
22423,REGENCY CAKESTAND 3 TIER,2010-Q1,680,7957.2,109,102
22423,REGENCY CAKESTAND 3 TIER,2010-Q2,2899,33720.45,485,357
22423,REGENCY CAKESTAND 3 TIER,2010-Q3,4373,50110.95,540,378
22423,REGENCY CAKESTAND 3 TIER,2010-Q4,6086,69520.5,617,425
22423,REGENCY CAKESTAND 3 TIER,2011-Q1,3080,35109.8,385,296
22423,REGENCY CAKESTAND 3 TIER,2011-Q2,2805,32441.45,444,346
22423,REGENCY CAKESTAND 3 TIER,2011-Q3,2576,29665.83,373,299
22423,REGENCY CAKESTAND 3 TIER,2011-Q4,2359,27466.17,364,286
22424,ENAMEL BREAD BIN CREAM,2010-Q2,203,2473.05,90,78
22424,ENAMEL BREAD BIN CREAM,2010-Q3,282,3343.5,86,68
22424,ENAMEL BREAD BIN CREAM,2010-Q4,164,2047.8,72,58
22424,ENAMEL BREAD BIN CREAM,2011-Q1,161,1966.35,79,63
22424,ENAMEL BREAD BIN CREAM,2011-Q2,204,2402.64,84,62
22424,ENAMEL BREAD BIN CREAM,2011-Q3,178,2027.9,72,53
22424,ENAMEL BREAD BIN CREAM,2011-Q4,133,1664.76,76,65
22425,ENAMEL COLLANDER CREAM,2010-Q2,202,957.9,54,51
22425,ENAMEL COLLANDER CREAM,2010-Q3,100,483.8,34,32
22425,ENAMEL COLANDER CREAM,2010-Q4,91,450.45,39,37
22425,ENAMEL COLANDER CREAM,2011-Q1,138,649.5,36,36
22425,ENAMEL COLANDER CREAM,2011-Q2,106,524.7,42,40
22425,ENAMEL COLANDER CREAM,2011-Q3,99,478.85,28,23
22425,ENAMEL COLANDER CREAM,2011-Q4,79,373.66,28,24
22426,ENAMEL WASH BOWL CREAM,2010-Q2,235,842.85,54,47
22426,ENAMEL WASH BOWL CREAM,2010-Q3,197,686.75,49,37
22426,ENAMEL WASH BOWL CREAM,2010-Q4,115,405.65,31,29
22426,ENAMEL WASH BOWL CREAM,2011-Q1,209,694.15,39,36
22426,ENAMEL WASH BOWL CREAM,2011-Q2,155,530.05,38,30
22426,ENAMEL WASH BOWL CREAM,2011-Q3,193,646.95,37,34
22426,ENAMEL WASH BOWL CREAM,2011-Q4,90,311.9,25,22
22427,ENAMEL FLOWER JUG CREAM,2010-Q2,595,3428.75,138,121
22427,ENAMEL FLOWER JUG CREAM,2010-Q3,293,1693.35,77,69
22427,ENAMEL FLOWER JUG CREAM,2010-Q4,229,1338.55,63,59
22427,ENAMEL FLOWER JUG CREAM,2011-Q1,325,1885.75,93,76
22427,ENAMEL FLOWER JUG CREAM,2011-Q2,855,4902.25,184,158
22427,ENAMEL FLOWER JUG CREAM,2011-Q3,582,3318.9,118,102
22427,ENAMEL FLOWER JUG CREAM,2011-Q4,184,1046.48,29,27
22428,ENAMEL FIRE BUCKET CREAM,2010-Q2,86,590.5,23,22
22428,ENAMEL FIRE BUCKET CREAM,2010-Q3,71,492.85,29,27
22428,ENAMEL FIRE BUCKET CREAM,2010-Q4,81,562.95,24,24
22428,ENAMEL FIRE BUCKET CREAM,2011-Q1,51,347.25,20,17
22428,ENAMEL FIRE BUCKET CREAM,2011-Q2,42,291.9,21,19
22428,ENAMEL FIRE BUCKET CREAM,2011-Q3,64,437.6,20,20
22428,ENAMEL FIRE BUCKET CREAM,2011-Q4,44,312.98,21,17
22429,ENAMEL MEASURING JUG CREAM,2010-Q1,1,4.25,1,1
22429,ENAMEL MEASURING JUG CREAM,2010-Q2,385,1606.25,93,86
22429,ENAMEL MEASURING JUG CREAM,2010-Q3,496,1988.0,80,69
22429,ENAMEL MEASURING JUG CREAM,2010-Q4,165,701.25,53,49
22429,ENAMEL MEASURING JUG CREAM,2011-Q1,394,1584.5,67,63
22429,ENAMEL MEASURING JUG CREAM,2011-Q2,301,1279.25,92,81
22429,ENAMEL MEASURING JUG CREAM,2011-Q3,225,956.25,78,62
22429,ENAMEL MEASURING JUG CREAM,2011-Q4,219,904.79,62,54
22430,ENAMEL WATERING CAN CREAM,2010-Q2,316,1530.6,75,67
22430,ENAMEL WATERING CAN CREAM,2010-Q3,371,1457.09,45,38
22430,ENAMEL WATERING CAN CREAM,2010-Q4,80,396.0,29,26
22430,ENAMEL WATERING CAN CREAM,2011-Q1,110,533.3,36,31
22430,ENAMEL WATERING CAN CREAM,2011-Q2,242,1162.9,61,52
22430,ENAMEL WATERING CAN CREAM,2011-Q3,109,539.55,33,33
22430,ENAMEL WATERING CAN CREAM,2011-Q4,68,336.6,24,22
22431,WATERING CAN BLUE ELEPHANT,2010-Q1,217,423.15,45,43
22431,WATERING CAN BLUE ELEPHANT,2010-Q2,526,1022.1,103,82
22431,WATERING CAN BLUE ELEPHANT,2010-Q3,296,562.8,46,42
22431,WATERING CAN BLUE ELEPHANT,2010-Q4,236,460.2,35,31
22431,WATERING CAN BLUE ELEPHANT,2011-Q1,412,760.2,50,46
22431,WATERING CAN BLUE ELEPHANT,2011-Q2,924,1744.2,138,102
22431,WATERING CAN BLUE ELEPHANT,2011-Q3,435,792.83,57,49
22431,WATERING CAN BLUE ELEPHANT,2011-Q4,165,301.67,24,18
22432,WATERING CAN PINK BUNNY,2010-Q1,582,1048.5,57,53
22432,WATERING CAN PINK BUNNY,2010-Q2,817,1404.87,88,72
22432,WATERING CAN PINK BUNNY,2010-Q3,227,428.25,31,30
22432,WATERING CAN PINK BUNNY,2010-Q4,165,321.75,28,25
22432,WATERING CAN PINK BUNNY,2011-Q1,448,830.4,55,50
22432,WATERING CAN PINK BUNNY,2011-Q2,778,1473.9,113,91
22432,WATERING CAN PINK BUNNY,2011-Q3,242,471.9,45,37
22432,WATERING CAN PINK BUNNY,2011-Q4,148,261.98,13,13
22433,WATERING CAN PINK BUNNY,2010-Q1,242,457.5,33,31
22433,WATERING CAN PINK BUNNY,2010-Q2,800,1331.94,81,62
22433,WATERING CAN GREEN DINOSAUR,2010-Q3,196,367.8,30,26
22433,WATERING CAN GREEN DINOSAUR,2010-Q4,144,280.8,23,18
22433,WATERING CAN GREEN DINOSAUR,2011-Q1,304,564.0,38,35
22433,WATERING CAN GREEN DINOSAUR,2011-Q2,714,1334.7,105,77
22433,WATERING CAN GREEN DINOSAUR,2011-Q3,172,323.18,31,30
22433,WATERING CAN GREEN DINOSAUR,2011-Q4,126,216.9,11,11
22434,BALLOON PUMP WITH 10 BALLOONS,2010-Q2,1079,1883.25,76,67
22434,BALLOON PUMP WITH 10 BALLOONS,2010-Q3,397,730.95,40,39
22434,BALLOON PUMP WITH 10 BALLOONS,2010-Q4,343,668.85,41,40
22434,BALLOON PUMP WITH 10 BALLOONS,2011-Q1,193,376.35,19,19
22434,BALLOON PUMP WITH 10 BALLOONS,2011-Q2,252,491.4,24,24
22434,BALLOON PUMP WITH 10 BALLOONS,2011-Q3,123,239.85,26,24
22434,BALLOON PUMP WITH 10 BALLOONS,2011-Q4,166,325.88,36,35
22435,SET OF 9 HEART SHAPED BALLOONS,2010-Q2,897,1121.25,105,97
22435,SET OF 9 HEART SHAPED BALLOONS,2010-Q3,531,663.75,60,56
22435,SET OF 9 HEART SHAPED BALLOONS,2010-Q4,866,1063.5,83,74
22435,SET OF 9 HEART SHAPED BALLOONS,2011-Q1,1067,1295.75,65,57
22435,SET OF 9 HEART SHAPED BALLOONS,2011-Q2,439,546.47,48,43
22435,SET OF 9 HEART SHAPED BALLOONS,2011-Q3,514,606.4,34,32
22435,SET OF 9 HEART SHAPED BALLOONS,2011-Q4,487,592.17,50,47
22436,12 COLOURED PARTY BALLOONS,2010-Q2,1171,695.15,51,40
22436,12 COLOURED PARTY BALLOONS,2010-Q3,420,273.0,30,29
22436,12 COLOURED PARTY BALLOONS,2010-Q4,573,372.45,40,39
22436,12 COLOURED PARTY BALLOONS,2011-Q1,379,246.35,22,21
22436,12 COLOURED PARTY BALLOONS,2011-Q2,646,419.9,39,39
22436,12 COLOURED PARTY BALLOONS,2011-Q3,504,328.2,35,34
22436,12 COLOURED PARTY BALLOONS,2011-Q4,512,334.0,38,37
22437,SET OF 9 BLACK SKULL BALLOONS,2010-Q2,1410,1172.5,86,81
22437,SET OF 9 BLACK SKULL BALLOONS,2010-Q3,1501,1171.85,50,49
22437,SET OF 9 BLACK SKULL BALLOONS,2010-Q4,806,685.1,56,54
22437,SET OF 9 BLACK SKULL BALLOONS,2011-Q1,768,626.8,36,35
22437,SET OF 9 BLACK SKULL BALLOONS,2011-Q2,620,524.4,45,41
22437,SET OF 9 BLACK SKULL BALLOONS,2011-Q3,715,581.75,43,42
22437,SET OF 9 BLACK SKULL BALLOONS,2011-Q4,556,472.6,42,41
22438,BALLOON ART MAKE YOUR OWN FLOWERS,2010-Q2,150,292.5,26,26
22438,BALLOON ART MAKE YOUR OWN FLOWERS,2010-Q3,141,274.95,19,19
22438,BALLOON ART MAKE YOUR OWN FLOWERS,2010-Q4,186,347.7,25,25
22438,BALLOON ART MAKE YOUR OWN FLOWERS,2011-Q1,125,243.75,12,12
22438,BALLOON ART MAKE YOUR OWN FLOWERS,2011-Q2,65,126.75,10,10
22438,BALLOON ART MAKE YOUR OWN FLOWERS,2011-Q3,29,56.55,6,6
22438,BALLOON ART MAKE YOUR OWN FLOWERS,2011-Q4,646,331.5,31,31
22439,6 ROCKET BALLOONS,2010-Q2,841,546.65,68,62
22439,6 ROCKET BALLOONS,2010-Q3,522,339.3,39,39
22439,6 ROCKET BALLOONS,2010-Q4,727,472.55,55,51
22439,6 ROCKET BALLOONS,2011-Q1,332,215.8,24,22
22439,6 ROCKET BALLOONS,2011-Q2,543,350.55,35,33
22439,6 ROCKET BALLOONS,2011-Q3,460,302.6,35,32
22439,6 ROCKET BALLOONS,2011-Q4,336,244.8,51,39
22440,BALLOON WATER BOMB PACK OF 35,2010-Q2,1254,507.48,59,54
22440,BALLOON WATER BOMB PACK OF 35,2010-Q3,875,349.5,37,36
22440,BALLOON WATER BOMB PACK OF 35,2010-Q4,462,194.04,32,26
22440,BALLOON WATER BOMB PACK OF 35,2011-Q1,1513,563.46,20,20
22440,BALLOON WATER BOMB PACK OF 35,2011-Q2,3440,1296.0,59,50
22440,BALLOON WATER BOMB PACK OF 35,2011-Q3,353,148.26,25,23
22440,BALLOON WATER BOMB PACK OF 35,2011-Q4,462,192.24,26,24
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,2010-Q1,224,438.4,19,18
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,2010-Q2,804,1672.4,112,103
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,2010-Q3,263,552.3,45,40
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,2010-Q4,395,829.5,65,52
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,2011-Q1,211,443.1,40,36
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,2011-Q2,223,468.3,36,32
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,2011-Q3,139,289.9,25,25
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,2011-Q4,325,666.5,48,45
22442,GROW YOUR OWN FLOWERS SET OF 3,2010-Q1,42,305.1,11,11
22442,GROW YOUR OWN FLOWERS SET OF 3,2010-Q2,145,1059.39,52,44
22442,GROW YOUR OWN FLOWERS SET OF 3,2010-Q3,330,1721.82,8,8
22442,GROW YOUR OWN FLOWERS SET OF 3,2010-Q4,67,532.65,25,24
